customer_id,transaction_id,transaction_amount,payment_method,payment_status,failure_reason,attempt_number,previous_successful_payments,previous_failed_payments,customer_tenure_days,recovery_attempted,recovery_action,recovered,recovered_amount
CUST_04040,TXN_005045,52.22,card,success,,1,3,1,299,False,,False,0.0
CUST_01841,TXN_005046,66.47,card,failed,card_declined,1,5,0,1095,False,,False,0.0
CUST_03857,TXN_005047,60.74,card,success,,1,8,2,457,False,,False,0.0
CUST_03131,TXN_005048,24.94,card,success,,1,5,2,1420,False,,False,0.0
CUST_01459,TXN_005049,92.14,wallet,success,,1,8,3,1227,False,,False,0.0
CUST_04561,TXN_005050,33.13,wallet,success,,3,6,2,945,False,,False,0.0
CUST_02171,TXN_005051,36.69,card,success,,3,7,1,1012,False,,False,0.0
CUST_00755,TXN_005052,9.68,wallet,failed,authentication_failed,1,5,0,1498,False,,False,0.0
CUST_04813,TXN_005053,55.47,upi,success,,2,10,1,1252,False,,False,0.0
CUST_04567,TXN_005054,26.89,upi,success,,2,4,1,10,False,,False,0.0
CUST_00248,TXN_005055,48.03,wallet,success,,3,6,1,112,False,,False,0.0
CUST_04512,TXN_005056,39.97,upi,success,,1,5,0,1476,False,,False,0.0
CUST_04736,TXN_005057,38.27,upi,success,,3,6,5,1094,False,,False,0.0
CUST_04145,TXN_005058,31.93,card,failed,insufficient_funds,1,4,2,1480,True,update_payment_method,False,0.0
CUST_01275,TXN_005059,62.13,card,success,,2,9,0,929,False,,False,0.0
CUST_03156,TXN_005060,28.24,wallet,success,,2,12,1,202,False,,False,0.0
CUST_02691,TXN_005061,10.34,card,success,,1,7,1,732,False,,False,0.0
CUST_03101,TXN_005062,52.2,card,success,,1,13,1,1384,False,,False,0.0
CUST_03082,TXN_005063,17.34,card,success,,2,10,2,818,False,,False,0.0
CUST_03196,TXN_005064,11.48,upi,success,,3,6,3,251,False,,False,0.0
CUST_02570,TXN_005065,14.62,card,success,,2,10,3,1079,False,,False,0.0
CUST_03452,TXN_005066,41.54,wallet,success,,3,15,1,1455,False,,False,0.0
CUST_02633,TXN_005067,30.65,card,failed,insufficient_funds,2,9,2,1043,True,update_payment_method,False,0.0
CUST_00083,TXN_005068,6.01,netbanking,success,,2,6,2,675,False,,False,0.0
CUST_00177,TXN_005069,24.36,upi,success,,3,7,3,322,False,,False,0.0
CUST_04790,TXN_005070,84.38,upi,failed,insufficient_funds,2,11,1,906,True,send_reminder,True,84.38
CUST_04546,TXN_005071,23.08,card,success,,3,8,2,1414,False,,False,0.0
CUST_02928,TXN_005072,29.01,card,success,,3,7,3,549,False,,False,0.0
CUST_00873,TXN_005073,76.28,netbanking,failed,network_error,2,4,1,1007,True,offer_support,False,0.0
CUST_03907,TXN_005074,62.58,netbanking,success,,2,5,2,1414,False,,False,0.0
CUST_00717,TXN_005075,74.99,card,success,,1,8,3,1296,False,,False,0.0
CUST_01887,TXN_005076,3.6,wallet,success,,1,2,4,893,False,,False,0.0
CUST_01649,TXN_005077,132.53,netbanking,success,,3,8,2,588,False,,False,0.0
CUST_00062,TXN_005078,55.1,card,success,,2,16,0,1406,False,,False,0.0
CUST_04035,TXN_005079,237.27,upi,success,,3,7,2,1215,False,,False,0.0
CUST_02549,TXN_005080,17.71,netbanking,success,,2,5,0,300,False,,False,0.0
CUST_01581,TXN_005081,8.08,netbanking,success,,1,8,0,460,False,,False,0.0
CUST_02536,TXN_005082,33.31,card,success,,2,9,4,697,False,,False,0.0
CUST_00001,TXN_005083,26.57,card,success,,1,11,1,209,False,,False,0.0
CUST_02185,TXN_005084,55.86,card,success,,2,11,1,1028,False,,False,0.0
CUST_02598,TXN_005085,78.25,card,success,,2,9,2,329,False,,False,0.0
CUST_01699,TXN_005086,30.88,card,success,,3,8,3,390,False,,False,0.0
CUST_04152,TXN_005087,27.31,upi,failed,expired_card,3,9,3,1196,False,,False,0.0
CUST_01249,TXN_005088,50.31,upi,failed,expired_card,2,6,1,1077,True,send_reminder,True,50.31
CUST_00689,TXN_005089,26.98,card,success,,3,8,1,65,False,,False,0.0
CUST_02638,TXN_005090,25.23,upi,success,,1,11,0,103,False,,False,0.0
CUST_04436,TXN_005091,75.92,card,success,,2,6,2,103,False,,False,0.0
CUST_01877,TXN_005092,90.72,card,failed,expired_card,2,7,0,4,False,,False,0.0
CUST_00234,TXN_005093,78.82,netbanking,success,,2,11,1,1047,False,,False,0.0
CUST_04849,TXN_005094,28.95,netbanking,success,,3,14,5,4,False,,False,0.0
CUST_02222,TXN_005095,5.98,card,success,,2,9,2,245,False,,False,0.0
CUST_00865,TXN_005096,29.41,netbanking,success,,1,14,2,1004,False,,False,0.0
CUST_03078,TXN_005097,18.06,netbanking,success,,2,7,2,301,False,,False,0.0
CUST_01599,TXN_005098,29.85,upi,success,,1,8,7,991,False,,False,0.0
CUST_04689,TXN_005099,19.36,wallet,failed,expired_card,2,7,1,907,False,,False,0.0
CUST_01470,TXN_005100,32.57,card,success,,3,9,3,13,False,,False,0.0
CUST_02751,TXN_005101,14.42,card,success,,1,5,0,1036,False,,False,0.0
CUST_02717,TXN_005102,11.89,netbanking,success,,2,5,4,643,False,,False,0.0
CUST_01212,TXN_005103,88.07,upi,success,,1,9,3,276,False,,False,0.0
CUST_02496,TXN_005104,15.25,card,success,,1,6,2,873,False,,False,0.0
CUST_00546,TXN_005105,33.12,card,success,,1,13,1,1179,False,,False,0.0
CUST_03219,TXN_005106,71.07,card,success,,2,8,2,452,False,,False,0.0
CUST_03791,TXN_005107,68.82,card,success,,2,9,0,1126,False,,False,0.0
CUST_04750,TXN_005108,62.54,card,success,,2,6,3,1008,False,,False,0.0
CUST_01629,TXN_005109,42.19,wallet,success,,1,11,0,363,False,,False,0.0
CUST_01426,TXN_005110,59.1,card,success,,1,5,0,873,False,,False,0.0
CUST_02744,TXN_005111,99.33,netbanking,success,,1,11,2,327,False,,False,0.0
CUST_03464,TXN_005112,46.53,card,success,,3,7,2,216,False,,False,0.0
CUST_04962,TXN_005113,7.62,card,success,,2,9,4,1103,False,,False,0.0
CUST_00126,TXN_005114,21.7,wallet,success,,2,8,1,809,False,,False,0.0
CUST_01192,TXN_005115,57.81,card,success,,1,7,2,670,False,,False,0.0
CUST_01312,TXN_005116,20.05,card,success,,1,9,2,1231,False,,False,0.0
CUST_01277,TXN_005117,121.04,netbanking,success,,2,5,1,478,False,,False,0.0
CUST_02319,TXN_005118,31.48,card,success,,3,8,1,1177,False,,False,0.0
CUST_04364,TXN_005119,35.45,card,success,,1,7,0,100,False,,False,0.0
CUST_00155,TXN_005120,81.43,wallet,failed,network_error,2,10,1,156,True,retry_payment,True,81.43
CUST_04079,TXN_005121,28.61,card,success,,2,12,1,519,False,,False,0.0
CUST_03088,TXN_005122,38.13,upi,success,,3,12,1,1455,False,,False,0.0
CUST_03076,TXN_005123,67.99,card,success,,1,8,3,96,False,,False,0.0
CUST_03391,TXN_005124,10.2,card,success,,1,7,0,588,False,,False,0.0
CUST_00577,TXN_005125,26.36,upi,failed,network_error,2,9,0,124,True,send_reminder,True,26.36
CUST_03733,TXN_005126,64.28,upi,success,,2,6,1,464,False,,False,0.0
CUST_01241,TXN_005127,34.9,card,success,,1,9,2,689,False,,False,0.0
CUST_02583,TXN_005128,107.11,netbanking,success,,2,14,0,1045,False,,False,0.0
CUST_03384,TXN_005129,9.39,netbanking,failed,insufficient_funds,3,6,2,887,True,update_payment_method,True,9.39
CUST_03020,TXN_005130,8.57,upi,success,,3,6,4,1057,False,,False,0.0
CUST_01616,TXN_005131,61.3,upi,failed,authentication_failed,1,9,0,1422,True,offer_support,True,61.3
CUST_01980,TXN_005132,66.2,upi,success,,3,5,1,1187,False,,False,0.0
CUST_02383,TXN_005133,28.37,upi,failed,network_error,3,8,1,1211,True,send_reminder,False,0.0
CUST_00207,TXN_005134,45.62,card,failed,expired_card,2,5,1,785,True,update_payment_method,True,45.62
CUST_03630,TXN_005135,60.11,netbanking,success,,2,8,1,904,False,,False,0.0
CUST_00500,TXN_005136,17.27,upi,failed,insufficient_funds,3,5,0,1228,True,retry_payment,True,17.27
CUST_02293,TXN_005137,18.81,wallet,failed,network_error,2,9,2,1106,False,,False,0.0
CUST_03275,TXN_005138,38.54,wallet,failed,insufficient_funds,1,10,1,837,True,retry_payment,False,0.0
CUST_00402,TXN_005139,68.26,card,success,,1,12,2,1449,False,,False,0.0
CUST_04977,TXN_005140,13.03,card,success,,3,13,1,292,False,,False,0.0
CUST_01886,TXN_005141,28.27,upi,success,,2,9,0,905,False,,False,0.0
CUST_00080,TXN_005142,27.24,upi,success,,2,5,3,261,False,,False,0.0
CUST_03293,TXN_005143,46.26,netbanking,success,,3,4,3,1058,False,,False,0.0
CUST_02788,TXN_005144,32.89,card,success,,1,7,0,58,False,,False,0.0
CUST_03202,TXN_005145,21.4,upi,failed,authentication_failed,3,7,1,9,False,,False,0.0
CUST_03755,TXN_005146,89.91,wallet,success,,1,5,5,921,False,,False,0.0
CUST_02378,TXN_005147,21.51,wallet,success,,2,10,1,449,False,,False,0.0
CUST_04134,TXN_005148,26.21,card,success,,1,5,1,433,False,,False,0.0
CUST_01851,TXN_005149,9.27,wallet,success,,3,4,1,980,False,,False,0.0
CUST_02726,TXN_005150,18.71,card,success,,1,8,6,298,False,,False,0.0
CUST_00793,TXN_005151,50.04,upi,success,,2,8,3,914,False,,False,0.0
CUST_03099,TXN_005152,42.8,card,success,,1,8,0,619,False,,False,0.0
CUST_01308,TXN_005153,53.5,upi,success,,3,4,1,1177,False,,False,0.0
CUST_03483,TXN_005154,51.46,card,success,,1,9,2,426,False,,False,0.0
CUST_04005,TXN_005155,175.94,card,success,,2,6,2,523,False,,False,0.0
CUST_04294,TXN_005156,18.21,card,success,,3,12,0,461,False,,False,0.0
CUST_04645,TXN_005157,9.07,wallet,success,,3,5,3,133,False,,False,0.0
CUST_00612,TXN_005158,14.29,upi,success,,2,10,3,408,False,,False,0.0
CUST_00690,TXN_005159,18.86,upi,success,,2,5,2,1102,False,,False,0.0
CUST_04630,TXN_005160,15.19,upi,success,,1,8,1,1425,False,,False,0.0
CUST_01904,TXN_005161,35.69,card,success,,2,4,1,1028,False,,False,0.0
CUST_00131,TXN_005162,90.21,card,success,,3,10,1,723,False,,False,0.0
CUST_01435,TXN_005163,113.49,card,success,,1,4,1,1387,False,,False,0.0
CUST_04181,TXN_005164,49.57,upi,success,,1,15,1,622,False,,False,0.0
CUST_01775,TXN_005165,183.65,wallet,success,,1,14,3,402,False,,False,0.0
CUST_00384,TXN_005166,24.9,card,success,,2,5,1,1058,False,,False,0.0
CUST_03610,TXN_005167,8.97,upi,success,,1,9,0,287,False,,False,0.0
CUST_00973,TXN_005168,76.9,netbanking,success,,3,6,0,348,False,,False,0.0
CUST_01764,TXN_005169,7.61,wallet,success,,2,7,0,765,False,,False,0.0
CUST_00020,TXN_005170,18.1,card,success,,3,7,0,879,False,,False,0.0
CUST_03010,TXN_005171,50.2,wallet,success,,3,6,1,226,False,,False,0.0
CUST_02226,TXN_005172,30.51,upi,success,,2,9,2,907,False,,False,0.0
CUST_04335,TXN_005173,28.42,upi,success,,3,3,2,1053,False,,False,0.0
CUST_01672,TXN_005174,12.88,netbanking,success,,2,5,1,879,False,,False,0.0
CUST_01023,TXN_005175,32.83,card,success,,3,9,0,434,False,,False,0.0
CUST_00830,TXN_005176,73.92,netbanking,success,,1,5,1,65,False,,False,0.0
CUST_01001,TXN_005177,33.65,upi,success,,3,6,3,94,False,,False,0.0
CUST_02255,TXN_005178,17.04,netbanking,failed,expired_card,2,5,1,707,True,retry_payment,True,17.04
CUST_00436,TXN_005179,12.21,netbanking,success,,2,5,1,1242,False,,False,0.0
CUST_02012,TXN_005180,17.33,upi,success,,1,10,3,164,False,,False,0.0
CUST_04273,TXN_005181,45.33,card,success,,2,10,3,1429,False,,False,0.0
CUST_03838,TXN_005182,43.59,card,success,,2,8,2,1310,False,,False,0.0
CUST_03186,TXN_005183,17.45,netbanking,success,,2,8,0,1474,False,,False,0.0
CUST_04465,TXN_005184,5.65,upi,success,,3,8,3,779,False,,False,0.0
CUST_03901,TXN_005185,46.34,netbanking,success,,2,8,3,16,False,,False,0.0
CUST_03263,TXN_005186,16.15,card,success,,3,2,0,1431,False,,False,0.0
CUST_04315,TXN_005187,57.47,upi,success,,3,6,1,351,False,,False,0.0
CUST_00622,TXN_005188,18.09,netbanking,failed,network_error,2,5,1,1499,True,retry_payment,False,0.0
CUST_04091,TXN_005189,15.02,netbanking,success,,2,10,4,396,False,,False,0.0
CUST_01477,TXN_005190,37.43,card,success,,3,7,3,844,False,,False,0.0
CUST_03665,TXN_005191,218.36,card,failed,card_declined,1,9,3,689,False,,False,0.0
CUST_04566,TXN_005192,60.29,netbanking,success,,3,7,1,1169,False,,False,0.0
CUST_02480,TXN_005193,36.93,netbanking,success,,1,9,0,1413,False,,False,0.0
CUST_00444,TXN_005194,44.13,card,success,,2,10,2,1002,False,,False,0.0
CUST_01851,TXN_005195,8.16,upi,success,,1,13,3,834,False,,False,0.0
CUST_02034,TXN_005196,13.49,card,failed,authentication_failed,3,8,3,678,False,,False,0.0
CUST_04683,TXN_005197,4.44,card,failed,insufficient_funds,2,9,0,609,True,update_payment_method,True,4.44
CUST_04712,TXN_005198,132.14,card,success,,2,7,2,365,False,,False,0.0
CUST_02842,TXN_005199,112.38,card,failed,card_declined,2,10,0,1159,True,send_reminder,True,112.38
CUST_04753,TXN_005200,45.34,netbanking,success,,3,9,0,194,False,,False,0.0
CUST_02182,TXN_005201,36.9,card,success,,1,9,1,159,False,,False,0.0
CUST_02056,TXN_005202,9.57,netbanking,success,,1,9,2,117,False,,False,0.0
CUST_04182,TXN_005203,27.79,upi,success,,3,10,0,651,False,,False,0.0
CUST_03337,TXN_005204,138.92,card,success,,2,7,2,612,False,,False,0.0
CUST_02612,TXN_005205,36.79,card,success,,3,6,1,1399,False,,False,0.0
CUST_02284,TXN_005206,21.08,card,failed,expired_card,2,7,2,855,False,,False,0.0
CUST_03528,TXN_005207,8.11,upi,success,,3,11,1,6,False,,False,0.0
CUST_03767,TXN_005208,99.91,wallet,failed,expired_card,1,9,3,1488,False,,False,0.0
CUST_02453,TXN_005209,31.31,netbanking,success,,2,9,0,487,False,,False,0.0
CUST_00158,TXN_005210,8.12,netbanking,success,,2,10,0,1009,False,,False,0.0
CUST_00510,TXN_005211,15.81,netbanking,success,,2,8,1,556,False,,False,0.0
CUST_00721,TXN_005212,11.92,netbanking,success,,3,11,1,1094,False,,False,0.0
CUST_02310,TXN_005213,29.8,upi,success,,1,7,0,170,False,,False,0.0
CUST_03071,TXN_005214,39.09,upi,success,,3,11,0,1196,False,,False,0.0
CUST_04019,TXN_005215,22.14,card,success,,3,16,1,40,False,,False,0.0
CUST_01163,TXN_005216,61.66,card,success,,1,9,1,943,False,,False,0.0
CUST_03933,TXN_005217,35.27,upi,success,,2,11,3,534,False,,False,0.0
CUST_03330,TXN_005218,77.47,upi,success,,1,9,0,806,False,,False,0.0
CUST_00259,TXN_005219,24.88,card,success,,2,3,1,1157,False,,False,0.0
CUST_01756,TXN_005220,378.52,wallet,success,,2,5,0,75,False,,False,0.0
CUST_01513,TXN_005221,21.08,card,success,,3,6,0,820,False,,False,0.0
CUST_04433,TXN_005222,16.08,upi,success,,1,6,0,58,False,,False,0.0
CUST_04606,TXN_005223,14.57,wallet,failed,card_declined,2,8,4,1235,False,,False,0.0
CUST_04096,TXN_005224,27.97,card,success,,1,11,0,355,False,,False,0.0
CUST_02640,TXN_005225,8.37,wallet,success,,3,12,1,1072,False,,False,0.0
CUST_02464,TXN_005226,41.92,netbanking,success,,1,10,0,710,False,,False,0.0
CUST_01558,TXN_005227,7.21,upi,success,,3,5,0,32,False,,False,0.0
CUST_03864,TXN_005228,37.69,wallet,success,,2,4,4,615,False,,False,0.0
CUST_00432,TXN_005229,11.23,upi,success,,3,6,4,576,False,,False,0.0
CUST_01356,TXN_005230,24.41,upi,success,,1,7,0,1446,False,,False,0.0
CUST_00676,TXN_005231,53.71,upi,success,,2,7,1,1006,False,,False,0.0
CUST_02471,TXN_005232,209.19,card,success,,1,6,4,598,False,,False,0.0
CUST_01499,TXN_005233,13.98,card,success,,1,2,1,1108,False,,False,0.0
CUST_00988,TXN_005234,29.36,card,success,,3,5,2,531,False,,False,0.0
CUST_01882,TXN_005235,18.56,card,success,,3,11,3,1252,False,,False,0.0
CUST_04304,TXN_005236,16.51,netbanking,success,,3,9,1,1180,False,,False,0.0
CUST_02790,TXN_005237,18.69,wallet,success,,1,11,2,1322,False,,False,0.0
CUST_04115,TXN_005238,64.02,wallet,success,,3,5,1,706,False,,False,0.0
CUST_04569,TXN_005239,22.41,card,failed,network_error,2,6,4,1281,True,retry_payment,True,22.41
CUST_04510,TXN_005240,200.23,upi,success,,1,14,2,1038,False,,False,0.0
CUST_01755,TXN_005241,46.19,upi,success,,2,8,3,1331,False,,False,0.0
CUST_04387,TXN_005242,14.76,card,success,,1,8,2,801,False,,False,0.0
CUST_04546,TXN_005243,24.7,upi,success,,2,3,2,721,False,,False,0.0
CUST_04798,TXN_005244,17.44,card,failed,authentication_failed,2,10,3,912,True,offer_support,True,17.44
CUST_01755,TXN_005245,62.81,wallet,failed,card_declined,1,6,2,423,False,,False,0.0
CUST_01142,TXN_005246,8.93,card,success,,3,6,1,892,False,,False,0.0
CUST_02921,TXN_005247,11.33,netbanking,success,,2,3,1,864,False,,False,0.0
CUST_04659,TXN_005248,20.63,netbanking,success,,2,7,2,134,False,,False,0.0
CUST_04503,TXN_005249,57.19,upi,success,,1,5,2,127,False,,False,0.0
CUST_02856,TXN_005250,88.81,card,success,,3,7,2,411,False,,False,0.0
CUST_00747,TXN_005251,99.93,card,success,,2,5,1,477,False,,False,0.0
CUST_02113,TXN_005252,50.59,wallet,success,,2,9,2,1049,False,,False,0.0
CUST_03570,TXN_005253,30.99,card,success,,1,7,1,1333,False,,False,0.0
CUST_02802,TXN_005254,62.53,card,success,,3,8,0,146,False,,False,0.0
CUST_01728,TXN_005255,13.26,wallet,success,,2,11,1,577,False,,False,0.0
CUST_01713,TXN_005256,7.57,netbanking,success,,3,10,1,225,False,,False,0.0
CUST_00299,TXN_005257,46.96,upi,success,,2,9,2,1031,False,,False,0.0
CUST_01443,TXN_005258,14.81,card,success,,1,11,1,485,False,,False,0.0
CUST_03347,TXN_005259,31.43,upi,success,,3,10,1,173,False,,False,0.0
CUST_01207,TXN_005260,36.44,netbanking,success,,2,11,3,193,False,,False,0.0
CUST_04966,TXN_005261,40.39,card,success,,2,3,1,488,False,,False,0.0
CUST_00413,TXN_005262,70.12,card,success,,2,9,1,1269,False,,False,0.0
CUST_02944,TXN_005263,64.44,card,success,,3,7,2,1178,False,,False,0.0
CUST_02483,TXN_005264,38.71,upi,failed,card_declined,1,6,1,253,True,update_payment_method,True,38.71
CUST_04166,TXN_005265,23.25,card,failed,network_error,3,10,1,444,False,,False,0.0
CUST_04438,TXN_005266,36.1,netbanking,success,,2,2,1,171,False,,False,0.0
CUST_02717,TXN_005267,20.55,card,success,,3,7,3,272,False,,False,0.0
CUST_03151,TXN_005268,28.3,card,success,,2,8,1,897,False,,False,0.0
CUST_03495,TXN_005269,268.95,wallet,success,,2,12,2,493,False,,False,0.0
CUST_02605,TXN_005270,38.31,wallet,success,,2,8,2,1033,False,,False,0.0
CUST_00925,TXN_005271,47.47,upi,success,,2,9,3,599,False,,False,0.0
CUST_02143,TXN_005272,18.83,wallet,success,,3,8,1,1108,False,,False,0.0
CUST_01208,TXN_005273,74.89,card,success,,1,7,1,973,False,,False,0.0
CUST_02322,TXN_005274,60.84,upi,success,,1,9,1,418,False,,False,0.0
CUST_03076,TXN_005275,61.18,card,failed,insufficient_funds,3,10,3,1372,False,,False,0.0
CUST_01047,TXN_005276,39.33,upi,success,,3,7,0,120,False,,False,0.0
CUST_01247,TXN_005277,75.74,netbanking,success,,2,4,3,45,False,,False,0.0
CUST_04114,TXN_005278,91.59,netbanking,success,,1,9,0,1475,False,,False,0.0
CUST_01889,TXN_005279,41.53,card,failed,authentication_failed,3,6,1,302,True,retry_payment,False,0.0
CUST_00992,TXN_005280,30.21,card,failed,authentication_failed,3,11,0,366,False,,False,0.0
CUST_03566,TXN_005281,67.74,wallet,success,,3,8,2,554,False,,False,0.0
CUST_03583,TXN_005282,16.07,upi,failed,network_error,1,11,2,547,True,update_payment_method,True,16.07
CUST_04130,TXN_005283,18.65,card,failed,insufficient_funds,1,12,2,554,True,retry_payment,False,0.0
CUST_03800,TXN_005284,31.73,card,failed,insufficient_funds,2,7,2,277,True,offer_support,True,31.73
CUST_04959,TXN_005285,8.22,card,success,,1,5,3,328,False,,False,0.0
CUST_02874,TXN_005286,64.2,card,success,,3,8,5,162,False,,False,0.0
CUST_01434,TXN_005287,15.33,card,success,,2,9,2,1109,False,,False,0.0
CUST_04314,TXN_005288,22.71,upi,success,,1,5,5,1133,False,,False,0.0
CUST_01324,TXN_005289,27.92,upi,success,,3,5,1,824,False,,False,0.0
CUST_01455,TXN_005290,34.17,upi,success,,3,11,2,1070,False,,False,0.0
CUST_04142,TXN_005291,25.16,card,failed,expired_card,3,6,0,119,False,,False,0.0
CUST_04408,TXN_005292,31.38,card,success,,2,6,0,1362,False,,False,0.0
CUST_01697,TXN_005293,31.57,card,success,,3,12,2,901,False,,False,0.0
CUST_03647,TXN_005294,23.16,netbanking,success,,2,4,0,532,False,,False,0.0
CUST_04612,TXN_005295,17.84,netbanking,success,,1,6,1,339,False,,False,0.0
CUST_03993,TXN_005296,78.66,card,success,,2,12,0,747,False,,False,0.0
CUST_00025,TXN_005297,6.15,upi,success,,1,5,2,579,False,,False,0.0
CUST_03323,TXN_005298,28.09,upi,success,,1,8,1,535,False,,False,0.0
CUST_00850,TXN_005299,22.76,upi,success,,1,20,1,246,False,,False,0.0
CUST_04231,TXN_005300,46.29,upi,success,,2,8,3,1348,False,,False,0.0
CUST_00336,TXN_005301,10.35,wallet,success,,3,5,0,658,False,,False,0.0
CUST_04965,TXN_005302,22.2,card,success,,1,13,1,153,False,,False,0.0
CUST_00887,TXN_005303,30.51,upi,success,,3,6,2,974,False,,False,0.0
CUST_02101,TXN_005304,77.95,upi,failed,insufficient_funds,3,5,1,1476,False,,False,0.0
CUST_01171,TXN_005305,43.2,upi,success,,2,10,4,1347,False,,False,0.0
CUST_04069,TXN_005306,12.85,card,success,,2,6,0,336,False,,False,0.0
CUST_01968,TXN_005307,22.42,upi,success,,2,14,2,537,False,,False,0.0
CUST_03723,TXN_005308,67.28,card,success,,1,7,0,186,False,,False,0.0
CUST_00337,TXN_005309,12.67,upi,success,,1,9,3,1371,False,,False,0.0
CUST_02264,TXN_005310,31.1,upi,success,,1,8,3,65,False,,False,0.0
CUST_04555,TXN_005311,32.87,card,success,,2,7,2,1316,False,,False,0.0
CUST_04634,TXN_005312,24.32,wallet,success,,2,9,2,1193,False,,False,0.0
CUST_01044,TXN_005313,286.17,netbanking,success,,1,9,0,777,False,,False,0.0
CUST_01972,TXN_005314,23.8,upi,success,,1,7,1,1088,False,,False,0.0
CUST_02046,TXN_005315,47.46,wallet,success,,3,12,2,567,False,,False,0.0
CUST_02827,TXN_005316,17.94,netbanking,success,,2,10,3,1212,False,,False,0.0
CUST_02687,TXN_005317,50.51,card,success,,3,8,2,726,False,,False,0.0
CUST_00530,TXN_005318,66.46,upi,failed,expired_card,3,3,0,1258,False,,False,0.0
CUST_03813,TXN_005319,20.69,upi,failed,insufficient_funds,3,10,2,646,False,,False,0.0
CUST_01129,TXN_005320,31.7,upi,success,,1,5,3,924,False,,False,0.0
CUST_01575,TXN_005321,16.18,wallet,success,,2,5,2,1114,False,,False,0.0
CUST_04203,TXN_005322,13.26,upi,failed,insufficient_funds,2,6,2,65,True,offer_support,False,0.0
CUST_03448,TXN_005323,75.9,card,success,,3,7,2,668,False,,False,0.0
CUST_01983,TXN_005324,21.26,upi,success,,3,10,1,77,False,,False,0.0
CUST_04562,TXN_005325,4.8,netbanking,success,,3,8,0,41,False,,False,0.0
CUST_01971,TXN_005326,135.95,card,success,,3,8,2,1405,False,,False,0.0
CUST_02827,TXN_005327,17.43,card,success,,1,6,2,222,False,,False,0.0
